price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,Quality,id
285000.0,2,1,1010,7200,1,0,0,3,1010,750,1975,2001,2765,7, 98155,26,3443
530000.0,3,2,2330,26571,2,0,0,3,2330,750,1987,2000,1156,3, 98005,13,3444
402000.0,2,1,620,2475,1,0,0,5,620,750,1911,1984,2,1, 98107,73,3445
358000.0,3,2,2450,12497,1,0,0,4,2450,750,1967,2001,2766,20, 98065,34,3446
354950.0,4,3,2530,7350,1,0,0,5,1280,1250,1977,2001,2,12, 98023,24,3447
405000.0,4,2,2220,4652,2,0,0,3,2220,750,2001,2001,2767,18, 98059,0,3448
568000.0,4,2,2110,265716,1,0,0,4,2110,750,1979,2001,2768,4, 98053,22,3449
575000.0,5,3,3690,49709,1,0,2,3,2690,1000,1960,2012,2769,10, 98198,52,3450
315000.0,4,2,1940,10200,1,0,0,4,1140,800,1977,2001,2770,2, 98042,24,3451
280927.0,4,2,2070,7350,2,0,0,4,2070,750,1977,2001,2771,2, 98032,24,3452
440000.0,4,2,2160,7826,1,0,0,4,1390,770,1976,1992,2772,7, 98155,16,3453
270000.0,4,2,2600,9900,1,0,0,3,1600,1000,1965,1993,2773,1, 98178,28,3454
755000.0,4,3,2880,4000,1,0,0,3,2100,780,1912,2000,2774,1, 98144,88,3455
289659.0,4,2,2260,7200,2,0,0,4,2260,750,1984,2001,2,2, 98031,17,3456
555000.0,5,3,3640,6930,2,0,0,3,3640,750,2004,2003,1399,5, 98038,-1,3457
450000.0,3,2,1530,23660,1,0,0,3,1530,750,1952,2008,1032,7, 98155,56,3458
1145000.0,3,2,2490,4000,2,0,0,5,1670,820,1918,2001,2775,1, 98109,83,3459
495000.0,3,2,1440,11787,1,0,0,3,1440,750,1983,2009,2776,8, 98074,26,3460
1250000.0,3,3,3760,8500,2,0,3,4,3060,700,1910,2001,2777,1, 98116,91,3461
580000.0,4,2,1720,6975,1,0,0,3,1420,300,1975,2001,2778,4, 98052,26,3462
560000.0,4,2,2480,16360,1,0,0,5,1510,970,1959,2001,2,25, 98028,42,3463
1080000.0,4,4,3990,5267,2,0,0,3,3990,750,2008,2001,2779,3, 98006,-7,3464
450000.0,2,2,840,3340,1,0,0,3,700,140,1912,1994,2780,1, 98107,82,3465
815000.0,3,2,2270,11989,1,0,0,4,2270,750,1968,2001,2781,27, 98040,33,3466
354000.0,4,2,2580,5476,2,0,0,3,2580,750,2005,2001,2423,2, 98031,-4,3467
279900.0,3,2,1580,6620,1,0,0,3,1580,750,1988,2000,2742,12, 98003,12,3468
339000.0,2,1,950,7954,1,0,0,4,950,750,1941,1998,2782,1, 98108,57,3469
1340000.0,4,4,3190,5040,2,0,3,3,2160,1030,2003,2001,2783,1, 98144,-2,3470
710000.0,3,3,3740,136915,2,0,0,3,3100,640,1990,2009,2784,22, 98166,19,3471
815000.0,4,3,2620,4743,1,0,2,4,1310,1310,1949,1985,648,1, 98117,36,3472
800000.0,3,2,2080,75794,1,0,0,3,2080,750,1958,2004,1479,13, 98033,46,3473
638000.0,3,2,1660,3729,1,0,0,5,970,690,1922,1956,2785,1, 98116,34,3474
475580.0,3,2,1520,11085,1,0,0,3,1520,750,1983,2009,2786,8, 98074,26,3475
243800.0,3,1,1140,27760,1,0,0,4,1140,750,1981,2001,2787,14, 98027,20,3476
600000.0,3,2,3240,8016,2,0,0,3,2910,330,2004,2003,741,20, 98065,-1,3477
620000.0,3,2,2460,41343,1,0,0,4,2460,750,1988,2001,2788,14, 98027,13,3478
750000.0,4,3,1750,5080,1,0,0,3,1750,750,1903,2005,2789,1, 98122,102,3479
626000.0,3,2,2430,5000,2,0,0,4,1760,670,1945,2001,1413,1, 98117,56,3480
230000.0,3,1,1060,9946,1,0,0,4,1060,750,1956,2001,2790,36, 98188,45,3481
537000.0,3,3,2410,7479,2,0,2,3,2410,750,1942,1988,1708,7, 98155,46,3482
210000.0,2,1,720,8040,1,0,0,3,720,750,1943,2002,2791,22, 98166,59,3483
200500.0,3,2,1260,9346,1,0,0,4,1260,750,1963,2001,2792,2, 98030,38,3484
253500.0,3,1,1640,12384,1,0,0,4,1090,550,1954,1979,2793,12, 98003,25,3485
150000.0,3,1,1310,9612,1,0,0,3,960,350,1962,2003,2794,9, 98001,41,3486
440000.0,3,2,2120,6290,1,0,0,4,1220,900,1949,1985,970,1, 98108,36,3487
667000.0,3,2,3320,478288,1,0,3,4,2260,1060,1933,1982,2795,38, 98022,49,3488
660000.0,3,1,1210,9622,1,0,1,3,1210,750,1955,2009,1757,3, 98006,54,3489
695000.0,3,3,2590,12063,2,0,0,3,2590,750,1993,2001,2796,3, 98006,8,3490
440000.0,4,2,2250,7526,2,0,0,3,2250,750,1989,2001,2797,18, 98059,12,3491
1388000.0,4,3,4040,20001,1,0,0,3,2020,2020,1972,2001,2798,30, 98004,29,3492
219500.0,3,1,1090,6710,1,0,0,5,1090,750,1912,2001,2799,9, 98002,89,3493
220000.0,3,2,1660,15600,2,0,0,3,1660,750,1981,2013,2800,9, 98001,32,3494
270000.0,2,1,1780,81021,1,0,3,4,1780,750,1954,1979,2801,9, 98001,25,3495
900000.0,4,4,3370,5000,2,0,2,3,2470,900,2008,2001,2802,1, 98126,-7,3496
1990000.0,5,3,4480,5000,2,0,0,5,3420,1060,1902,2001,2803,1, 98112,99,3497
800000.0,4,2,2990,16809,2,0,0,3,2990,750,1990,2009,2804,15, 98077,19,3498
365000.0,5,2,2280,19000,1,0,0,3,2280,750,1924,2011,595,22, 98166,87,3499
1387800.0,3,3,2480,5500,2,0,3,3,1730,750,1950,2005,2805,1, 98199,55,3500
451000.0,5,3,2830,8925,1,0,0,3,2830,750,1967,2011,2806,13, 98034,44,3501
202000.0,2,1,920,7569,1,0,0,4,920,750,1950,1983,2,22, 98168,33,3502
1410000.0,4,2,3250,16684,2,0,0,3,3250,750,1979,2014,2106,37, 98039,35,3503
471000.0,2,2,1240,6417,1,0,0,5,1240,750,1924,1956,2807,1, 98126,32,3504
827000.0,4,2,3230,12100,1,0,0,3,1870,1360,1977,2004,2808,3, 98006,27,3505
235000.0,5,2,2500,9583,1,0,0,3,1300,1200,1979,2014,2541,10, 98198,35,3506
216500.0,2,2,1390,4482,1,0,0,4,1390,750,1980,2001,2,10, 98198,21,3507
359000.0,5,2,1940,6654,1,0,0,4,1940,750,1953,1983,2809,22, 98166,30,3508
252500.0,3,2,1900,8002,1,0,0,3,1900,750,1991,2001,2810,12, 98023,10,3509
370000.0,3,2,2380,14500,1,0,0,4,1850,530,1961,2001,2811,25, 98028,40,3510
663000.0,3,2,1480,3876,1,0,0,5,860,620,1928,1970,2812,1, 98117,42,3511
971971.0,4,4,3460,6738,2,0,0,3,3460,750,2013,1923,2813,18, 98059,-90,3512
420000.0,3,2,1444,249126,1,0,0,3,1444,750,2008,2001,2,34, 98070,-7,3513
330675.0,4,3,1930,3031,1,0,0,3,1200,730,2006,2001,2249,21, 98019,-5,3514
240000.0,4,1,1200,2171,1,0,0,3,1200,750,1933,2001,2814,1, 98133,68,3515
334888.0,3,2,1769,7324,2,0,0,3,1769,750,2012,1912,638,9, 98092,-100,3516
414000.0,3,2,2490,4540,2,0,0,3,2490,750,2012,1912,2815,18, 98059,-100,3517
782900.0,4,3,3060,3898,2,0,0,3,2300,760,2014,2001,2816,14, 98027,-13,3518
525000.0,4,3,3030,6625,2,0,0,3,3030,750,2011,2001,100,18, 98059,-10,3519
429900.0,3,2,2370,5353,2,0,0,3,2370,750,2009,2001,2817,21, 98019,-8,3520
390000.0,3,3,1370,913,2,0,0,3,1100,270,2006,2001,2818,1, 98116,-5,3521
224000.0,3,2,1500,11968,1,0,0,3,1500,750,2014,2001,2,28, 98010,-13,3522
257500.0,3,2,1715,6819,2,0,0,3,1715,750,1995,2001,2819,12, 98003,6,3523
665000.0,2,1,1110,3200,1,0,0,3,1110,750,1925,2002,2820,1, 98119,77,3524
327000.0,5,3,2400,8050,2,0,0,3,2400,750,1998,2006,2821,9, 98092,8,3525
425000.0,3,1,1520,213444,1,0,3,5,1520,750,1988,2001,2822,18, 98059,13,3526
687500.0,4,3,3190,10970,2,0,0,3,3190,750,1994,2001,807,8, 98075,7,3527
672500.0,3,2,2400,5300,1,0,0,4,1250,1150,1939,1989,2823,1, 98117,50,3528
140000.0,3,1,1060,7473,1,0,0,3,1060,750,1959,1989,2824,10, 98198,30,3529
215500.0,2,2,1220,15600,1,0,0,3,1220,750,1972,2002,2,9, 98001,30,3530
464900.0,4,2,2020,8424,1,0,0,4,1380,640,1979,2001,1819,13, 98034,22,3531
417000.0,4,2,2300,7700,1,0,0,3,1380,920,1959,1989,2825,1, 98125,30,3532
453000.0,4,3,2300,37533,1,0,3,5,1550,750,1979,2001,2826,34, 98070,22,3533
700000.0,3,2,1660,1545,2,0,2,3,1400,260,2002,2001,2827,1, 98109,-1,3534
1619999.0,4,3,3900,9750,1,0,4,5,2520,1380,1972,2001,2828,3, 98006,29,3535
259500.0,3,2,1650,12349,1,0,0,3,1650,750,1957,2000,2829,36, 98188,43,3536
460000.0,4,2,2110,35091,1,0,0,4,1290,820,1985,2001,2830,14, 98027,16,3537
561500.0,3,2,1960,6380,1,0,0,4,980,980,1939,1989,1195,1, 98115,50,3538
641000.0,4,2,2770,63118,2,0,0,3,2770,750,1997,2001,2831,19, 98014,4,3539
330000.0,4,2,2440,7350,1,0,0,3,1610,830,1978,2001,2832,2, 98032,23,3540
447000.0,2,1,1320,8380,1,0,0,3,1320,750,1953,2001,2833,1, 98177,48,3541
320000.0,4,2,2570,4865,2,0,0,3,2570,750,2005,2001,2834,5, 98038,-4,3542
212700.0,2,1,940,5040,1,0,0,3,940,750,1926,2003,2835,1, 98126,77,3543
260000.0,2,1,700,4800,1,0,0,3,700,750,1922,2008,1306,1, 98122,86,3544
410000.0,3,2,1400,45738,2,0,0,4,1400,750,1981,2001,2836,34, 98070,20,3545
355000.0,4,2,1890,7867,2,0,0,3,1890,750,1996,2001,2,5, 98038,5,3546
275500.0,2,1,720,11400,1,0,0,5,720,750,1951,2001,2837,0, 98133,50,3547
415000.0,3,2,2410,8944,1,0,0,4,1860,550,1967,2001,2838,18, 98058,34,3548
279000.0,3,2,1630,7950,1,0,0,3,1320,310,1985,2001,2839,2, 98042,16,3549
350000.0,5,2,2330,14322,1,0,0,4,1180,1150,1968,2001,2840,18, 98059,33,3550
355000.0,2,2,1330,10838,2,0,0,3,1330,750,1985,2001,2841,25, 98028,16,3551
750000.0,4,2,3190,11597,2,0,0,3,2300,890,1984,2001,2842,8, 98074,17,3552
235000.0,3,2,1400,6300,1,0,0,3,1400,750,1998,2006,2843,38, 98022,8,3553
209950.0,3,1,970,9583,1,0,0,4,970,750,1967,2001,2844,12, 98023,34,3554
230000.0,3,2,1010,9600,1,0,0,5,1010,750,1969,2001,2845,23, 98042,32,3555
725000.0,3,2,3580,54450,1,0,0,3,3580,750,1990,2009,2846,5, 98038,19,3556
430000.0,2,1,1050,2570,1,0,0,5,850,200,1927,2001,2,1, 98117,74,3557
661500.0,5,2,2500,7200,1,0,0,4,1490,1010,1977,2001,2847,4, 98052,24,3558
738000.0,3,3,2630,4896,2,0,0,3,2630,750,2006,2001,2145,4, 98052,-5,3559
1820000.0,4,4,6640,53330,2,0,0,3,6640,750,1993,2001,2848,15, 98077,8,3560
221000.0,3,1,910,8789,1,0,0,3,910,750,1966,1963,2849,1, 98148,-3,3561
665000.0,3,2,2610,35000,2,0,0,3,2610,750,1988,2000,2850,15, 98072,12,3562
255000.0,3,2,1720,6194,2,0,0,3,1720,750,1998,2006,2535,9, 98092,8,3563
1195000.0,5,3,3650,13297,2,0,0,5,2750,900,1969,2001,2851,27, 98040,32,3564
355000.0,3,2,2040,22693,1,0,0,4,2040,750,1980,2001,2096,2, 98042,21,3565
755000.0,5,2,3260,24300,1,0,1,4,2310,950,1950,1983,2852,7, 98155,33,3566
300000.0,3,2,1590,8911,1,0,0,3,1590,750,1956,2001,2853,25, 98028,45,3567
500000.0,4,1,1440,7100,1,0,0,3,1440,750,1906,2014,2854,1, 98107,108,3568
191000.0,2,1,900,3400,1,0,0,5,900,750,1905,2001,2855,1, 98108,96,3569
315000.0,6,4,3120,4240,2,0,2,4,2090,1030,1993,2001,2856,1, 98106,8,3570
415000.0,3,2,1060,1536,2,0,0,3,1060,750,2000,2001,2857,1, 98117,1,3571
394000.0,4,2,3000,9793,2,0,0,3,3000,750,2002,2001,2858,5, 98038,-1,3572
490000.0,3,2,2230,5348,2,0,0,3,2230,750,2000,2001,520,20, 98065,1,3573
523460.0,5,2,1890,5000,1,0,0,3,1090,800,1906,2014,2859,1, 98107,108,3574
550000.0,4,4,4150,16197,2,0,0,3,4150,750,2006,2001,2205,9, 98092,-5,3575
342000.0,3,2,1780,10409,1,0,0,3,1280,500,1981,2013,2860,18, 98058,32,3576
560000.0,4,2,2710,6583,2,0,0,3,2710,750,2003,2001,2861,18, 98059,-2,3577
1050000.0,4,4,4390,13833,2,0,3,3,3320,1070,2003,2001,2862,14, 98029,-2,3578
710000.0,2,2,1640,4080,1,0,0,5,1540,100,1916,2001,126,1, 98105,85,3579
1020000.0,3,2,1670,4800,1,0,3,3,1670,750,1903,2005,2863,1, 98119,102,3580
399950.0,3,2,2570,10431,2,0,0,3,2570,750,1989,2001,2864,2, 98031,12,3581
480000.0,2,1,1500,3420,1,0,0,3,1500,750,1902,2001,2865,1, 98103,99,3582
410000.0,3,1,2710,19000,2,0,3,4,2710,750,1950,1983,2866,22, 98166,33,3583
530000.0,4,2,2860,48351,1,0,0,3,1710,1150,1978,2001,2867,15, 98077,23,3584
528000.0,2,1,840,40642,1,1,4,4,840,750,1937,2001,2868,34, 98070,64,3585
469900.0,4,2,2990,8913,2,0,0,4,2990,750,1991,2001,2869,18, 98058,10,3586
397000.0,5,1,1170,6757,1,0,0,4,800,370,1944,2001,2870,1, 98125,57,3587
718500.0,3,2,1200,6240,1,0,0,3,1030,170,1952,2008,2871,1, 98112,56,3588
195000.0,2,1,1020,8100,1,0,0,3,1020,750,1940,1996,2872,1, 98168,56,3589
285000.0,2,1,910,8155,1,0,0,4,910,750,1948,2001,2873,0, 98155,53,3590
295000.0,1,1,700,2500,1,0,0,4,700,750,1907,2001,2874,1, 98106,94,3591
602000.0,4,2,2420,37800,1,0,0,4,1880,540,1981,2001,2875,4, 98053,20,3592
235000.0,3,2,1950,8712,1,0,0,3,1950,750,1960,2012,2,18, 98055,52,3593
465000.0,4,2,3060,6000,2,0,0,3,3060,750,2012,1912,1643,5, 98038,-100,3594
234000.0,4,1,1390,18000,1,0,0,3,1390,750,1955,2013,2876,2, 98032,58,3595
504200.0,2,2,1200,1687,3,0,0,3,1200,750,2008,2001,2877,1, 98103,-7,3596
710000.0,3,2,2440,4153,2,0,0,3,2440,750,2003,2001,2878,4, 98052,-2,3597
589500.0,3,3,2310,3075,2,0,0,3,1730,580,2005,2001,2879,1, 98116,-4,3598
415000.0,3,3,2600,64626,1,0,0,3,2600,750,2009,2001,2880,32, 98288,-8,3599
735000.0,3,2,1490,1212,2,0,0,3,1040,450,2011,2001,867,1, 98112,-10,3600
427000.0,3,2,2432,9391,2,0,2,3,2432,750,2005,2001,2881,12, 98001,-4,3601
982000.0,4,3,3610,8580,2,0,0,3,3610,750,2014,2001,2882,13, 98033,-13,3602
459000.0,4,3,2530,10000,2,0,0,3,2530,750,2013,1923,2045,22, 98148,-90,3603
483453.0,4,3,2790,5527,2,0,0,3,2790,750,2014,2001,1563,6, 98045,-13,3604
246950.0,3,3,1670,4440,1,0,0,3,1670,750,2014,2001,2883,38, 98022,-13,3605
235000.0,1,2,1170,1456,2,0,0,3,1070,100,2007,2001,2884,1, 98126,-6,3606
288790.0,4,2,1350,942,3,0,0,3,1350,750,2008,2001,2885,14, 98029,-7,3607
229800.0,2,2,1110,1773,2,0,0,3,1110,750,2014,2001,2886,1, 98108,-13,3608
516500.0,1,1,1100,638,3,0,0,3,1100,750,2014,2001,1837,1, 98112,-13,3609
1600000.0,3,4,2820,7200,2,0,0,4,2460,360,1930,2001,2887,1, 98112,71,3610
234000.0,3,1,1040,8128,1,0,0,3,1040,750,1983,2009,2888,21, 98019,26,3611
230000.0,2,2,1910,3376,2,0,0,3,1910,750,1980,2001,2,5, 98038,21,3612
300000.0,4,1,1370,8499,1,0,0,3,1370,750,1949,1998,2889,0, 98155,49,3613
470000.0,3,2,1500,5000,1,0,0,4,1140,360,1927,2001,2,1, 98117,74,3614
339900.0,3,1,1200,9087,1,0,0,5,1200,750,1969,2001,2890,26, 98056,32,3615
650000.0,2,1,1050,2542,1,0,0,3,880,170,1904,2001,2891,1, 98122,97,3616
585000.0,5,2,2670,16777,1,0,0,4,1620,1050,1920,2001,424,1, 98125,81,3617
699900.0,4,2,2190,11500,1,0,0,4,1430,760,1972,2001,2892,3, 98006,29,3618
598000.0,4,2,3130,40918,2,0,0,3,3130,750,1994,2001,2893,6, 98045,7,3619
475000.0,3,2,1700,9100,1,0,0,3,1160,540,1998,2006,2894,1, 98126,8,3620
314500.0,3,2,1700,17355,1,0,0,3,1200,500,1978,2001,2895,5, 98038,23,3621
397000.0,3,4,1360,1275,2,0,0,3,1240,120,2007,2001,2896,1, 98144,-6,3622
345000.0,3,2,1610,15005,1,0,0,4,1610,750,1986,2001,434,19, 98014,15,3623
325000.0,5,3,2130,6222,1,0,0,3,1300,830,1991,2001,2897,1, 98118,10,3624
265000.0,3,1,1800,7650,1,0,0,5,1800,750,1957,2001,2226,18, 98056,44,3625
402000.0,4,3,2950,15540,1,0,0,4,2120,830,1974,2001,2,2, 98042,27,3626
835000.0,3,2,2120,54014,2,0,0,4,2120,750,1964,2001,2898,3, 98005,37,3627
780000.0,4,2,3500,7048,2,0,0,3,3500,750,2005,2001,2,4, 98053,-4,3628
250000.0,3,2,1440,9220,1,0,0,3,1440,750,1965,1993,2899,10, 98198,28,3629
1200000.0,4,2,2120,3360,2,0,0,3,2120,750,1905,2010,507,1, 98112,105,3630
935000.0,2,2,1780,2067,2,0,0,5,1780,750,1974,2001,2900,3, 98004,27,3631
300000.0,2,1,960,8153,1,0,0,3,960,750,1947,2012,710,0, 98155,65,3632
419000.0,2,2,1510,4980,1,0,0,3,1510,750,2006,2001,2901,4, 98053,-5,3633
410000.0,1,2,1010,5750,1,0,0,3,1010,750,1911,1948,2902,1, 98136,37,3634
1165000.0,3,3,3790,5001,2,0,0,3,2810,980,1989,2001,365,1, 98122,12,3635
461000.0,3,2,3600,8666,2,0,0,4,2400,1200,1948,2001,2903,13, 98033,53,3636
385000.0,3,2,1300,7030,1,0,0,3,1300,750,1968,1997,61,13, 98034,29,3637
669500.0,4,2,2500,4046,1,0,0,4,1520,980,1940,2001,1952,1, 98117,61,3638
491950.0,3,2,2090,10733,1,0,0,3,1440,650,1958,2004,2318,1, 98115,46,3639
1230000.0,3,2,2200,14630,1,0,1,3,2200,750,1948,2003,2904,3, 98004,55,3640
560000.0,3,2,2070,15002,1,0,0,3,2070,750,1955,2013,2852,7, 98155,58,3641
370000.0,3,1,1320,7341,1,0,0,3,1320,750,1982,2001,2905,0, 98155,19,3642
263400.0,4,2,1360,60548,1,0,0,3,960,400,1960,2012,2906,9, 98001,52,3643
100000.0,2,1,930,7623,1,0,0,2,930,750,1942,2001,2907,22, 98166,59,3644
289950.0,3,2,1760,8584,1,0,0,5,1760,750,1937,2001,2908,22, 98148,64,3645
263000.0,3,2,1410,8100,2,0,0,3,1410,750,1985,2001,2909,5, 98038,16,3646
397500.0,4,2,2570,7859,2,0,0,3,2570,750,1992,2001,2910,5, 98038,9,3647
245000.0,3,3,1300,14197,1,0,0,3,860,440,1996,2001,2911,2, 98030,5,3648
535000.0,3,1,1580,6300,1,0,0,3,1180,400,1925,2002,2912,1, 98199,77,3649
449000.0,4,2,2960,6031,2,0,0,3,2960,750,2005,2001,2913,5, 98038,-4,3650
490000.0,4,3,2330,3497,2,0,0,3,1920,410,2003,2001,2,1, 98108,-2,3651
445800.0,4,2,2070,39446,1,0,0,3,1470,600,1977,2004,2914,7, 98155,27,3652
345000.0,2,1,970,5750,1,0,0,4,970,750,1932,1958,2915,1, 98126,26,3653
327500.0,3,2,2310,7200,2,0,0,3,2310,750,1990,2009,2916,2, 98031,19,3654
436500.0,4,2,2290,11173,2,0,0,4,2290,750,1988,2001,2,18, 98058,13,3655
550000.0,3,2,1720,9600,1,0,0,4,1220,500,1967,2001,1755,4, 98052,34,3656
441000.0,2,2,1190,3400,1,0,0,3,990,200,1919,2001,1069,1, 98115,82,3657
406500.0,2,1,870,5750,1,0,0,4,870,750,1947,1988,519,1, 98116,41,3658
243000.0,2,2,1068,1758,2,0,0,3,1068,750,1990,2009,2917,25, 98028,19,3659
359500.0,4,3,2140,10316,2,0,0,3,2140,750,1993,2001,2918,9, 98001,8,3660
760000.0,4,2,3300,165528,2,0,0,3,3300,750,1984,2001,2919,15, 98077,17,3661
1925000.0,5,4,4830,8050,2,0,2,4,3710,1120,1914,1945,411,1, 98144,31,3662
408000.0,5,3,2820,6589,1,0,0,3,2320,500,1906,2014,2920,1, 98118,108,3663
480000.0,4,3,2440,9664,2,0,0,3,1890,550,1981,2013,2921,25, 98028,32,3664
875000.0,4,2,1800,3245,1,0,0,4,1800,750,1929,2001,2922,1, 98103,72,3665
308000.0,3,1,1010,8800,1,0,0,4,1010,750,1954,1979,1671,1, 98118,25,3666
880000.0,4,3,3220,4392,1,0,0,4,2320,900,1931,2001,2923,1, 98105,70,3667
1730000.0,5,4,5000,26540,2,0,3,3,3410,1590,2008,2001,2924,27, 98040,-7,3668
170000.0,2,1,1200,24792,2,0,0,2,1200,750,1976,2001,1977,4, 98053,25,3669
491500.0,3,2,1470,4322,2,0,0,3,1470,750,1985,2001,2660,14, 98029,16,3670
515000.0,3,2,2600,4506,2,0,0,3,2600,750,2003,2001,2925,25, 98028,-2,3671
550000.0,4,2,2750,128502,1,0,0,2,1500,1250,1958,2001,2926,18, 98055,43,3672
255000.0,2,1,1320,9967,1,0,0,3,940,380,1919,2001,2927,1, 98108,82,3673
635000.0,3,2,3350,4007,2,0,0,3,2550,800,2005,2001,2928,13, 98034,-4,3674
850000.0,3,2,2650,2387,2,0,0,3,1830,820,1920,1979,2668,1, 98119,59,3675
265000.0,2,2,1860,10856,1,0,0,3,1260,600,1952,2008,2,1, 98178,56,3676
349810.0,3,1,960,8855,1,0,0,4,960,750,1958,1972,1039,0, 98155,14,3677
972000.0,4,2,2010,6300,1,0,2,5,1610,400,1937,2001,2929,1, 98199,64,3678
235000.0,2,1,900,28800,1,0,0,1,900,750,1928,2001,2930,20, 98065,73,3679
330000.0,4,2,2340,11784,2,0,0,3,2340,750,1997,2001,2,2, 98042,4,3680
500000.0,4,3,3720,15048,3,0,0,3,3720,750,1979,2014,1013,18, 98059,35,3681
570000.0,3,2,1890,29185,1,0,0,3,1470,420,1949,2013,2931,3, 98006,64,3682
1309500.0,4,2,2680,12215,1,1,4,3,1590,1090,1956,2001,2932,16, 98166,45,3683
544000.0,3,2,1460,1613,2,0,0,3,1180,280,2007,2001,2933,1, 98117,-6,3684
439000.0,3,2,3180,7904,1,0,0,3,1810,1370,2006,2001,2934,18, 98056,-5,3685
530000.0,4,2,1980,15086,2,0,0,3,1980,750,1981,2013,2935,8, 98074,32,3686
427500.0,2,2,1090,934,3,0,0,3,1090,750,2008,2001,1126,1, 98109,-7,3687
337000.0,4,2,2230,5970,2,0,0,4,2230,750,2002,2001,2936,23, 98042,-1,3688
1095000.0,4,3,3330,9143,2,0,0,4,3330,750,1995,2001,2937,13, 98033,6,3689
435000.0,4,2,1880,3840,1,0,0,3,970,910,1904,2001,2938,1, 98144,97,3690
765000.0,5,3,2870,5700,1,0,0,3,1950,920,1964,2000,2229,1, 98103,36,3691
492650.0,4,2,2120,9786,1,0,0,3,1640,480,1967,2011,2939,0, 98177,44,3692
383962.0,4,2,2700,6998,2,0,0,3,2700,750,2001,2001,2940,33, 98168,0,3693
950000.0,4,2,3670,7680,2,0,0,3,3670,750,2007,2001,819,14, 98029,-6,3694
457000.0,3,2,1220,1330,2,0,0,3,1010,210,2008,2001,812,1, 98117,-7,3695
1510000.0,5,3,4390,11250,2,0,0,3,4390,750,2007,2001,2941,27, 98040,-6,3696
882566.0,4,2,3560,5265,3,0,0,3,3560,750,2014,2001,137,4, 98052,-13,3697
963000.0,4,3,3530,8589,2,0,0,3,3530,750,2007,2001,921,13, 98033,-6,3698
345000.0,4,2,2280,5000,2,0,0,3,2280,750,2006,2001,1873,5, 98038,-5,3699
2065000.0,4,4,4350,7965,2,0,0,3,4350,750,2013,1923,2,3, 98004,-90,3700
800000.0,3,4,3830,221284,2,0,0,3,3530,300,1993,2001,0,15, 98077,8,3701
314500.0,3,2,2050,13303,1,0,0,3,2050,750,1993,2001,2942,12, 98003,8,3702
530000.0,3,2,3660,39478,2,0,2,4,3260,400,1989,2001,2943,38, 98022,12,3703
650000.0,4,2,3350,46748,2,0,0,3,3350,750,2004,2003,2944,28, 98010,-1,3704
349500.0,3,2,1270,3600,1,0,0,3,1270,750,1963,2008,1602,1, 98122,45,3705
1198000.0,4,4,3400,3850,2,0,0,3,2790,610,2008,2001,2945,1, 98112,-7,3706
165050.0,3,1,1200,8514,1,0,0,3,1200,750,1959,1989,2946,38, 98022,30,3707
580000.0,3,2,2200,11000,2,0,2,3,2200,750,1978,2001,2,3, 98008,23,3708
330000.0,3,2,1680,11312,1,0,0,3,1080,600,1959,1989,2,1, 98146,30,3709
875000.0,5,4,3840,8279,2,0,0,3,3840,750,2001,2001,2947,8, 98074,0,3710
500000.0,2,1,950,4500,1,0,2,3,850,100,1926,2003,2948,1, 98103,77,3711
445000.0,4,2,2280,42077,2,0,0,3,2280,750,1994,2001,2,2, 98042,7,3712
274900.0,4,2,1970,6600,2,0,0,3,1970,750,1987,2000,2949,2, 98030,13,3713
219950.0,3,2,1620,9310,1,0,0,4,1620,750,1967,2001,2950,23, 98042,34,3714
691500.0,4,2,2600,7200,2,0,0,3,2600,750,1962,2002,179,1, 98115,40,3715
459500.0,2,1,1250,3825,1,0,0,3,850,400,1929,2001,2447,1, 98117,72,3716
955500.0,4,2,2130,5080,1,0,0,3,2130,750,1914,1993,2951,1, 98119,79,3717
328950.0,4,2,2550,8976,1,0,0,5,1300,1250,1978,2001,2952,2, 98031,23,3718
307000.0,3,1,1150,6000,1,0,0,3,1150,750,1927,2011,1068,6, 98045,84,3719
382500.0,3,2,1040,9000,1,0,0,4,1040,750,1967,2001,2,14, 98027,34,3720
1150000.0,4,2,3340,10422,2,0,0,3,3340,750,1996,2001,2953,13, 98033,5,3721
1297000.0,6,3,2630,9420,2,0,0,5,2510,120,1900,2001,2954,1, 98103,101,3722
478000.0,3,2,1640,3896,2,0,0,3,1640,750,1994,2001,1281,14, 98029,7,3723
260000.0,2,1,770,7906,1,0,0,4,770,750,1948,2001,2091,0, 98155,53,3724
850000.0,4,3,4350,112750,1,0,0,3,2200,2150,2006,2001,2955,14, 98027,-5,3725
616000.0,4,2,1700,5846,1,0,0,3,1700,750,1957,2000,2956,1, 98199,43,3726
540000.0,3,2,2050,9580,1,0,0,3,1400,650,1984,2001,2957,8, 98074,17,3727
300000.0,3,2,1660,5128,2,0,0,3,1660,750,2001,2001,2,21, 98019,0,3728
507500.0,3,2,1990,9594,1,0,0,3,1190,800,1977,2004,2958,4, 98052,27,3729
3800000.0,5,6,7050,42840,1,0,2,4,4320,2730,1978,2000,2959,30, 98004,22,3730
241000.0,3,2,1770,7000,1,0,0,3,1770,750,1986,2001,2960,9, 98001,15,3731
